OA11CD,PC_DIST
E00021112,KT4
E00021116,KT4
E00015007,KT4
E00015004,KT4
E00015002,KT4
E00014683,KT4
E00014988,KT4
E00014984,KT4
E00014985,KT4
E00014994,KT4
E00014987,KT4
E00014981,KT4
E00015001,KT4
E00014998,KT4
E00015006,KT4
E00015005,KT4
E00014986,KT4
E00015000,KT4
E00014983,KT4
E00015003,KT4
E00014690,KT4
E00014677,KT5
E00014693,KT5
E00014725,KT5
E00174870,KT5
E00014712,KT5
E00014682,KT5
E00014721,KT5
E00014719,KT5
E00014718,KT5
E00014716,KT5
E00015038,KT5
E00014732,KT5
E00014686,KT5
E00014722,KT5
E00015047,KT5
E00014737,KT5
E00014696,KT5
E00014726,KT5
E00015118,KT5
E00014707,KT5
E00014701,KT5
E00014703,KT5
E00015049,KT5
E00014697,KT5
E00014705,KT5
E00014676,KT5
E00014713,KT5
E00014675,KT5
E00014691,KT5
E00014720,KT5
E00014724,KT5
E00014709,KT5
E00014734,KT5
E00014694,KT5
E00014715,KT5
E00014731,KT5
E00015037,KT5
E00014735,KT5
E00014680,KT5
E00014684,KT5
E00014702,KT5
E00014730,KT5
E00015043,KT5
E00015048,KT5
E00014708,KT5
E00014723,KT5
E00015053,KT5
E00014710,KT5
E00014695,KT5
E00014688,KT5
E00014736,KT5
E00014706,KT5
E00014700,KT5
E00014698,KT5
E00014687,KT5
E00174876,KT5
E00015044,KT5
E00014681,KT5
E00014711,KT5
E00014678,KT5
E00014679,KT5
E00014699,KT5
E00014692,KT5
E00014717,KT5
E00014729,KT5
E00015086,KT6
E00015121,KT6
E00015059,KT6
E00015094,KT6
E00015085,KT6
E00015076,KT6
E00015129,KT6
E00015074,KT6
E00015122,KT6
E00015130,KT6
E00015062,KT6
E00015083,KT6
E00014704,KT6
E00015117,KT6
E00015101,KT6
E00015124,KT6
E00014944,KT6
E00015072,KT6
E00015067,KT6
E00015089,KT6
E00015093,KT6
E00015058,KT6
E00014733,KT6
E00014942,KT6
E00015096,KT6
E00015091,KT6
E00015095,KT6
E00015103,KT6
E00015102,KT6
E00015042,KT6
E00015090,KT6
E00015135,KT6
E00015077,KT6
E00015039,KT6
E00015131,KT6
E00174877,KT6
E00015036,KT6
E00014945,KT6
E00015052,KT6
E00015127,KT6
E00015056,KT6
E00015057,KT6
E00015119,KT6
E00015088,KT6
E00014714,KT6
E00015107,KT6
E00015123,KT6
E00015066,KT6
E00015120,KT6
E00015134,KT6
E00174872,KT6
E00015100,KT6
E00015105,KT6
E00014685,KT6
E00015055,KT6
E00015073,KT6
E00015071,KT6
E00015050,KT6
E00015099,KT6
E00015035,KT6
E00015061,KT6
E00014727,KT6
E00015080,KT6
E00015106,KT6
E00014946,KT6
E00015087,KT6
E00015104,KT6
E00015075,KT6
E00015128,KT6
E00015084,KT6
E00015078,KT6
E00015097,KT6
E00014943,KT6
E00015136,KT6
E00015065,KT6
E00015098,KT6
E00015126,KT6
E00015060,KT6
E00015081,KT6
E00015079,KT6
E00015054,KT6
E00015132,KT6
E00014689,KT6
E00015051,KT6
E00015092,KT6
E00015133,KT6
E00015041,KT6
E00014728,KT6
E00015070,KT6
E00015082,KT6
E00014947,KT6
E00015063,KT6
E00015068,KT6
E00015125,KT6
E00015108,KT6
E00019239,KT8
E00019238,KT8
E00014823,KT9
E00014801,KT9
E00014854,KT9
E00014817,KT9
E00014811,KT9
E00014813,KT9
E00014803,KT9
E00014839,KT9
E00014856,KT9
E00014802,KT9
E00015110,KT9
E00015115,KT9
E00014850,KT9
E00014825,KT9
E00014821,KT9
E00014814,KT9
E00014833,KT9
E00014828,KT9
E00014815,KT9
E00014827,KT9
E00014849,KT9
E00014842,KT9
E00014806,KT9
E00014818,KT9
E00014851,KT9
E00014807,KT9
E00014808,KT9
E00014824,KT9
E00014847,KT9
E00014837,KT9
E00015114,KT9
E00014846,KT9
E00014843,KT9
E00014829,KT9
E00014836,KT9
E00014832,KT9
E00014848,KT9
E00014804,KT9
E00014855,KT9
E00015111,KT9
E00014819,KT9
E00014810,KT9
E00014834,KT9
E00014844,KT9
E00014820,KT9
E00014853,KT9
E00014826,KT9
E00014858,KT9
E00014805,KT9
E00015137,KT9
E00014835,KT9
E00014840,KT9
E00014841,KT9
E00015109,KT9
E00014838,KT9
E00014857,KT9
E00014816,KT9
E00014831,KT9
E00015113,KT9
E00014812,KT9
E00014809,KT9
E00015112,KT9
E00014822,KT9
E00014830,KT9
E00015116,KT9
E00014845,KT9
E00008723,N1
E00008893,N1
E00008891,N1
E00176233,N1
E00008739,N1
E00008894,N1
E00008905,N1
E00008866,N1
E00008871,N1
E00008874,N1
E00008734,N1
E00008869,N1
E00008726,N1
E00176234,N1
E00008861,N1
E00008899,N1
E00008748,N1
E00008735,N1
E00176330,N1
E00176282,N1
E00008747,N1
E00008879,N1
E00008752,N1
E00176303,N1
E00008877,N1
E00176281,N1
E00176263,N1
E00008887,N1
E00176240,N1
E00008901,N1
E00008888,N1
E00008868,N1
E00176244,N1
E00008745,N1
E00008728,N1
E00176245,N1
E00008903,N1
E00008736,N1
E00176224,N1
E00008885,N1
E00008853,N1
E00176312,N1
E00008743,N1
E00008900,N1
E00008886,N1
E00008895,N1
E00013407,N1
E00013486,N1
E00013541,N1
E00013408,N1
E00013489,N1
E00174803,N1
E00013400,N1
E00013481,N1
E00013973,N1
E00013519,N1
E00013536,N1
E00013950,N1
E00008732,N1
E00008882,N1
E00008883,N1
E00008724,N1
E00008880,N1
E00008727,N1
E00176302,N1
E00008721,N1
E00008856,N1
E00008742,N1
E00008897,N1
E00176322,N1
E00008896,N1
E00008870,N1
E00008875,N1
E00176243,N1
E00008890,N1
E00008859,N1
E00008731,N1
E00008857,N1
E00176283,N1
E00176235,N1
E00008744,N1
E00176238,N1
E00008867,N1
E00176236,N1
E00008872,N1
E00008892,N1
E00008898,N1
E00176320,N1
E00008889,N1
E00176329,N1
E00008904,N1
E00008878,N1
E00008750,N1
E00008753,N1
E00176237,N1
E00008754,N1
E00008746,N1
E00008725,N1
E00008902,N1
E00008737,N1
E00008740,N1
E00176257,N1
E00008881,N1
E00008722,N1
E00008729,N1
E00008865,N1
E00008864,N1
E00013539,N1
E00013475,N1
E00013511,N1
E00013916,N1
E00013836,N1
E00013956,N1
E00013468,N1
E00013395,N1
E00013477,N1
E00013553,N1
E00013506,N1
E00013980,N1
E00174833,N1
E00013835,N1
E00013834,N1
E00174847,N1
E00174812,N1
E00013833,N1
E00013471,N1
E00013951,N1
E00174842,N1
E00013470,N1
E00013389,N1
E00013942,N1
E00013542,N1
E00013975,N1
E00013512,N1
E00013844,N1
E00174801,N1
E00013870,N1
E00013474,N1
E00013535,N1
E00013985,N1
E00013531,N1
E00013409,N1
E00013488,N1
E00013960,N1
E00013852,N1
E00013959,N1
E00013482,N1
E00013403,N1
E00174752,N1
E00013479,N1
E00013989,N1
E00013990,N1
E00174840,N1
E00174808,N1
E00013417,N1
E00013831,N1
E00013915,N1
E00013917,N1
E00013526,N1
E00174811,N1
E00013994,N1
E00013525,N1
E00013963,N1
E00013977,N1
E00013465,N1
E00174809,N1
E00013868,N1
E00013528,N1
E00013507,N1
E00013930,N1
E00174753,N1
E00013411,N1
E00174797,N1
E00013974,N1
E00013414,N1
E00013508,N1
E00013928,N1
E00013421,N1
E00013914,N1
E00013925,N1
E00013948,N1
E00013957,N1
E00013981,N1
E00013995,N1
E00013404,N1
E00013485,N1
E00013969,N1
E00013385,N1
E00013946,N1
E00174805,N1
E00013472,N1
E00013388,N1
E00013473,N1
E00013919,N1
E00013964,N1
E00013923,N1
E00013401,N1
E00013480,N1
E00013926,N1
E00013988,N1
E00013538,N1
E00013483,N1
E00013402,N1
E00013521,N1
E00174843,N1
E00013958,N1
E00013947,N1
E00013837,N1
E00013386,N1
E00013405,N1
E00013484,N1
E00013418,N1
E00013523,N1
E00013927,N1
E00013501,N1
E00013398,N1
E00013503,N1
E00174806,N1
E00013392,N1
E00013983,N1
E00013391,N1
E00013419,N1
E00013413,N1
E00013830,N1
E00013932,N1
E00013921,N1
E00013945,N1
E00013859,N1
E00174823,N1
E00013854,N1
E00013504,N1
E00013924,N1
E00013913,N1
E00013962,N1
E00013992,N1
E00013864,N1
E00013865,N1
E00013533,N1
E00013828,N1
E00013979,N1
E00013871,N1
E00013954,N1
E00013965,N1
E00013534,N1
E00013829,N1
E00013513,N1
E00013861,N1
E00013478,N1
E00013540,N1
E00013631,N1
E00013423,N1
E00013972,N1
E00013510,N1
E00013527,N1
E00013509,N1
E00013524,N1
E00013410,N1
E00013412,N1
E00013552,N1
E00013918,N1
E00013832,N1
E00013420,N1
E00013529,N1
E00013966,N1
E00013532,N1
E00013530,N1
E00013416,N1
E00013415,N1
E00013949,N1
E00013993,N1
E00013846,N1
E00013469,N1
E00174839,N1
E00013406,N1
E00013487,N1
E00013961,N1
E00013518,N1
E00013991,N1
E00013984,N1
E00174800,N1
E00013464,N1
E00013867,N1
E00013922,N1
E00013399,N1
E00013516,N1
E00013515,N1
E00013387,N1
E00013522,N1
E00013517,N1
E00013982,N1
E00013502,N1
E00013422,N1
E00013514,N1
E00013390,N1
E00013929,N1
E00013944,N1
E00013978,N1
E00174829,N1
E00013393,N1
E00013500,N1
E00013953,N1
E00013971,N1
E00013520,N1
E00013920,N1
E00013952,N1
E00013970,N1
E00013986,N1
E00009996,N10
E00009846,N10
E00009992,N10
E00009862,N10
E00009995,N10
E00010026,N10
E00010166,N10
E00010168,N10
E00009855,N10
E00009854,N10
E00010000,N10
E00010146,N10
E00010140,N10
E00010012,N10
E00010070,N10
E00170311,N10
E00010171,N10
E00010142,N10
E00009834,N10
E00009997,N10
E00010157,N10
E00010024,N10
E00010156,N10
E00010022,N10
E00009989,N10
E00009861,N10
E00009850,N10
E00010153,N10
E00009999,N10
E00010151,N10
E00009852,N10
E00009832,N10
E00009833,N10
E00010143,N10
E00010001,N10
E00009860,N10
E00010004,N10
E00010006,N10
E00010002,N10
E00010160,N10
E00009836,N10
E00010021,N10
E00010019,N10
E00010025,N10
E00010023,N10
E00009988,N10
E00010167,N10
E00010154,N10
E00009998,N10
E00010174,N10
E00010165,N10
E00010141,N10
E00010150,N10
E00009864,N10
E00010173,N10
E00009858,N10
E00009866,N10
E00170310,N10
E00170306,N10
E00010008,N10
E00010155,N10
E00010149,N10
E00009859,N10
E00170309,N10
E00009848,N10
E00010161,N10
E00010007,N10
E00009851,N10
E00010145,N10
E00010164,N10
E00000775,N10
E00000789,N10
E00000800,N10
E00000802,N10
E00000803,N10
E00000799,N10
E00000798,N10
E00000795,N10
E00000773,N10
E00000796,N10
E00000774,N10
E00000805,N10
E00000793,N10
E00000797,N10
E00000792,N10
E00000801,N10
E00000804,N10
E00170303,N11
E00009877,N11
E00009896,N11
E00009894,N11
E00009875,N11
E00009863,N11
E00009878,N11
E00009904,N11
E00009876,N11
E00170302,N11
E00170304,N11
E00009892,N11
E00009844,N11
E00009905,N11
E00009897,N11
E00000604,N11
E00000781,N11
E00000816,N11
E00000602,N11
E00174889,N11
E00000771,N11
E00000818,N11
E00000786,N11
E00000583,N11
E00000605,N11
E00000772,N11
E00000815,N11
E00000810,N11
E00000769,N11
E00000606,N11
E00000790,N11
E00174897,N11
E00000809,N11
E00000597,N11
E00000776,N11
E00000807,N11
E00000608,N11
E00000788,N11
E00000779,N11
E00000770,N11
E00000592,N11
E00000599,N11
E00000777,N11
E00000783,N11
E00000600,N11
E00000813,N11
E00000814,N11
E00000817,N11
E00000609,N11
E00000806,N11
E00000595,N11
E00000577,N11
E00000778,N11
E00000791,N11
E00000787,N11
E00000607,N11
E00000603,N11
E00006933,N11
E00006935,N11
E00007607,N11
E00007621,N11
E00007616,N11
E00007588,N11
E00006938,N11
E00007613,N11
E00006926,N11
E00006943,N11
E00007593,N11
E00006941,N11
E00007620,N11
E00007586,N11
E00007609,N11
E00007595,N11
E00007619,N11
E00006922,N11
E00007587,N11
E00006917,N11
E00007590,N11
E00006923,N11
E00007589,N11
E00007591,N11
E00006946,N11
E00006932,N11
E00007582,N11
E00007594,N11
E00007618,N11
E00007585,N11
E00001365,N12
E00001548,N12
E00001572,N12
E00001478,N12
E00001471,N12
E00001558,N12
E00174909,N12
E00001557,N12
E00001554,N12
E00001576,N12
E00001364,N12
E00001359,N12
E00000794,N12
E00001589,N12
E00001586,N12
E00001356,N12
E00001472,N12
E00174905,N12
E00001543,N12
E00001475,N12
E00001562,N12
E00001395,N12
E00001469,N12
E00001383,N12
E00001361,N12
E00001587,N12
E00001392,N12
E00001482,N12
E00001550,N12
E00001549,N12
E00174896,N12
E00001547,N12
E00001350,N12
E00001352,N12
E00001574,N12
E00001590,N12
E00001583,N12
E00174906,N12
E00001366,N12
E00001447,N12
E00001540,N12
E00000782,N12
E00001551,N12
E00001476,N12
E00001553,N12
E00001585,N12
E00001579,N12
E00001559,N12
E00001546,N12
E00001545,N12
E00000785,N12
E00001584,N12
E00001358,N12
E00001360,N12
E00001541,N12
E00001564,N12
E00001577,N12
E00001552,N12
E00001580,N12
E00001477,N12
E00001394,N12
E00001555,N12
E00001351,N12
E00001355,N12
E00001363,N12
E00001474,N12
E00001578,N12
E00001470,N12
E00001357,N12
E00001544,N12
E00001391,N12
E00001354,N12
E00001362,N12
E00001581,N12
E00001575,N12
E00001582,N12
E00001389,N12
E00001573,N12
E00001468,N12
E00001561,N12
E00001393,N12
E00001588,N12
E00001480,N12
E00000780,N12
E00001560,N12
E00001479,N12
E00001467,N12
E00001563,N12
E00001556,N12
E00001567,N12
E00010512,N13
E00007416,N13
E00006912,N13
E00006924,N13
E00007438,N13
E00007421,N13
E00006948,N13
E00007420,N13
E00006942,N13
E00007436,N13
E00007432,N13
E00006918,N13
E00007444,N13
E00006925,N13
E00007430,N13
E00006921,N13
E00007435,N13
E00007780,N13
E00007427,N13
E00007779,N13
E00007785,N13
E00007782,N13
E00006977,N13
E00007434,N13
E00007433,N13
E00006919,N13
E00006937,N13
E00007450,N13
E00007787,N13
E00007445,N13
E00007456,N13
E00007442,N13
E00006914,N13
E00007449,N13
E00007617,N13
E00006927,N13
E00007457,N13
E00007455,N13
E00007431,N13
E00007598,N13
E00007419,N13
E00007417,N13
E00006944,N13
E00007778,N13
E00006915,N13
E00007425,N13
E00007597,N13
E00007422,N13
E00007584,N13
E00007614,N13
E00007423,N13
E00006940,N13
E00006930,N13
E00006934,N13
E00007446,N13
E00007454,N13
E00006928,N13
E00007783,N13
E00007447,N13
E00006939,N13
E00007777,N13
E00006929,N13
E00006976,N13
E00007429,N13
E00007418,N13
E00006945,N13
E00007781,N13
E00007440,N13
E00007441,N13
E00007753,N13
E00006920,N13
E00007428,N13
E00007448,N13
E00007453,N13
E00007611,N13
E00007437,N13
E00007451,N13
E00007592,N13
E00007424,N13
E00007439,N13
E00007786,N13
E00007443,N13
E00006913,N13
E00007784,N13
E00007776,N13
E00007458,N13
E00006936,N13
E00007775,N13
E00007583,N13
E00000596,N14
E00000580,N14
E00000619,N14
E00000588,N14
E00000598,N14
E00000585,N14
E00000616,N14
E00000611,N14
E00000613,N14
E00000614,N14
E00000582,N14
E00000601,N14
E00000591,N14
E00000593,N14
E00000576,N14
E00000578,N14
E00000610,N14
E00000590,N14
E00007554,N14
E00007564,N14
E00007565,N14
E00007596,N14
E00007063,N14
E00007070,N14
E00007552,N14
E00007567,N14
E00007043,N14
E00007047,N14
E00007059,N14
E00007547,N14
E00007042,N14
E00007072,N14
E00007045,N14
E00007046,N14
E00007550,N14
E00007073,N14
E00007603,N14
E00007601,N14
E00007573,N14
E00007038,N14
E00007548,N14
E00007615,N14
E00007559,N14
E00007037,N14
E00007580,N14
E00007563,N14
E00007069,N14
E00007571,N14
E00007608,N14
E00007606,N14
E00007036,N14
E00007604,N14
E00007568,N14
E00171178,N14
E00007577,N14
E00007034,N14
E00007071,N14
E00007570,N14
E00007067,N14
E00007048,N14
E00007549,N14
E00007572,N14
E00007569,N14
E00007599,N14
E00007039,N14
E00007605,N14
E00007612,N14
E00007035,N14
E00007555,N14
E00007581,N14
E00007610,N14
E00007561,N14
E00007041,N14
E00007558,N14
E00007539,N14
E00007556,N14
E00171180,N14
E00007602,N14
E00007044,N14
E00007579,N14
E00171481,N14
E00007575,N14
E00007600,N14
E00007576,N14
E00007566,N14
E00007049,N14
E00007040,N14
E00007578,N14
E00010274,N15
E00010307,N15
E00010386,N15
E00010306,N15
E00010387,N15
E00010290,N15
E00010330,N15
E00010292,N15
E00010265,N15
E00010375,N15
E00010401,N15
E00010398,N15
E00010405,N15
E00010484,N15
E00010269,N15
E00010315,N15
E00010394,N15
E00010270,N15
E00010258,N15
E00010267,N15
E00010459,N15
E00010276,N15
E00010390,N15
E00010332,N15
E00010489,N15
E00010271,N15
E00010324,N15
E00009087,N15
E00170305,N15
E00010262,N15
E00010259,N15
E00010321,N15
E00010377,N15
E00010305,N15
E00010384,N15
E00010261,N15
E00010316,N15
E00010397,N15
E00170318,N15
E00010289,N15
E00010413,N15
E00010490,N15
E00010411,N15
E00010295,N15
E00010379,N15
E00010266,N15
E00010312,N15
E00010393,N15
E00010391,N15
E00010314,N15
E00010395,N15
E00010462,N15
E00010378,N15
E00010374,N15
E00010299,N15
E00010325,N15
E00010293,N15
E00010309,N15
E00010388,N15
E00010414,N15
E00010329,N15
E00010460,N15
E00010260,N15
E00010403,N15
E00010313,N15
E00010392,N15
E00010461,N15
E00010317,N15
E00010396,N15
E00010304,N15
E00010385,N15
E00010493,N15
E00010412,N15
E00010296,N15
E00010301,N15
E00010380,N15
E00010298,N15
E00010256,N15
E00010409,N15
E00010407,N15
E00010486,N15
E00010297,N15
E00010463,N15
E00010491,N15
E00010410,N15
E00010376,N15
E00010273,N15
E00010268,N15
E00010300,N15
E00010381,N15
E00010303,N15
E00010382,N15
E00010402,N15
E00170319,N15
E00010399,N15
E00010254,N15
E00010279,N15
E00010287,N15
E00010320,N15
E00010272,N15
E00010275,N15
E00010333,N15
E00010288,N15
E00010406,N15
E00010331,N15
E00010291,N15
E00010257,N15
E00010322,N15
E00010400,N15
E00010264,N15
E00009926,N15
E00170317,N15
E00010263,N15
E00010308,N15
E00010389,N15
E00010302,N15
E00010383,N15
E00010373,N15
E00009036,N15
E00008812,N16
E00008682,N16
E00008649,N16
E00009099,N16
E00009141,N16
E00008984,N16
E00009120,N16
E00008671,N16
E00008605,N16
E00008684,N16
E00009129,N16
E00008979,N16
E00009024,N16
E00009147,N16
E00008598,N16
E00009032,N16
E00008695,N16
E00008589,N16
E00008648,N16
E00008818,N16
E00009022,N16
E00009039,N16
E00008977,N16
E00008647,N16
E00009004,N16
E00009085,N16
E00008986,N16
E00009001,N16
E00009119,N16
E00008681,N16
E00008600,N16
E00008591,N16
E00009134,N16
E00008992,N16
E00008650,N16
E00009007,N16
E00009086,N16
E00009033,N16
E00009005,N16
E00008997,N16
E00009117,N16
E00008661,N16
E00009006,N16
E00009017,N16
E00009121,N16
E00008991,N16
E00009034,N16
E00008664,N16
E00008980,N16
E00008679,N16
E00008599,N16
E00008820,N16
E00176327,N16
E00008596,N16
E00009043,N16
E00008998,N16
E00008972,N16
E00009000,N16
E00008982,N16
E00008692,N16
E00008656,N16
E00009144,N16
E00008976,N16
E00009133,N16
E00009027,N16
E00009130,N16
E00008678,N16
E00008975,N16
E00008667,N16
E00009127,N16
E00009116,N16
E00009023,N16
E00009113,N16
E00009003,N16
E00009118,N16
E00009019,N16
E00009098,N16
E00009131,N16
E00008995,N16
E00008993,N16
E00009037,N16
E00008981,N16
E00008665,N16
E00008691,N16
E00008814,N16
E00009008,N16
E00009089,N16
E00009031,N16
E00008999,N16
E00008582,N16
E00008584,N16
E00009088,N16
E00008658,N16
E00009090,N16
E00008827,N16
E00176298,N16
E00008675,N16
E00176296,N16
E00008676,N16
E00008672,N16
E00009092,N16
E00009145,N16
E00008666,N16
E00008816,N16
E00009122,N16
E00008668,N16
E00009126,N16
E00008817,N16
E00009002,N16
E00008585,N16
E00008674,N16
E00009014,N16
E00009095,N16
E00008655,N16
E00008651,N16
E00009140,N16
E00009123,N16
E00008594,N16
E00009042,N16
E00008657,N16
E00008652,N16
E00008590,N16
E00008660,N16
E00008592,N16
E00176225,N16
E00009030,N16
E00008974,N16
E00009135,N16
E00009143,N16
E00008601,N16
E00008669,N16
E00008680,N16
E00008819,N16
E00008673,N16
E00009035,N16
E00008654,N16
E00009040,N16
E00008593,N16
E00008822,N16
E00009132,N16
E00008586,N16
E00008588,N16
E00009012,N16
E00008978,N16
E00008597,N16
E00009115,N16
E00008985,N16
E00008659,N16
E00009124,N16
E00008607,N16
E00008579,N16
E00009137,N16
E00008987,N16
E00008683,N16
E00008988,N16
E00008653,N16
E00008670,N16
E00008990,N16
E00009146,N16
E00009128,N16
E00009041,N16
E00176271,N16
E00009114,N16
E00009091,N16
E00008821,N16
E00176313,N16
E00008983,N16
E00009038,N16
E00008994,N16
E00008989,N16
E00009136,N16
E00008663,N16
E00009142,N16
E00009138,N16
E00176256,N16
E00008662,N16
E00008581,N16
E00009125,N16
E00008587,N16
E00008973,N16
E00008604,N16
E00013848,N16
E00013849,N16
E00013840,N16
E00013869,N16
E00013629,N16
E00013847,N16
E00013857,N16
E00013850,N16
E00010485,N17
E00009915,N17
E00009917,N17
E00010526,N17
E00010513,N17
E00010242,N17
E00010434,N17
E00010496,N17
E00010417,N17
E00010213,N17
E00010220,N17
E00009913,N17
E00010464,N17
E00010524,N17
E00010241,N17
E00010446,N17
E00009920,N17
E00010246,N17
E00009914,N17
E00009930,N17
E00010444,N17
E00010525,N17
E00009924,N17
E00170323,N17
E00010441,N17
E00010502,N17
E00010508,N17
E00010468,N17
E00010247,N17
E00010426,N17
E00010420,N17
E00010404,N17
E00010432,N17
E00010522,N17
E00010224,N17
E00010465,N17
E00010501,N17
E00009910,N17
E00010237,N17
E00010233,N17
E00010425,N17
E00010510,N17
E00010458,N17
E00010221,N17
E00010528,N17
E00010467,N17
E00009934,N17
E00010492,N17
E00010214,N17
E00010419,N17
E00010234,N17
E00010518,N17
E00010421,N17
E00010494,N17
E00010415,N17
E00010228,N17
E00010422,N17
E00010509,N17
E00009916,N17
E00010225,N17
E00010442,N17
E00010519,N17
E00009906,N17
E00010226,N17
E00010253,N17
E00010505,N17
E00009944,N17
E00010498,N17
E00009922,N17
E00010523,N17
E00010450,N17
E00010218,N17
E00010514,N17
E00010227,N17
E00010470,N17
E00010437,N17
E00010439,N17
E00010495,N17
E00010506,N17
E00010243,N17
E00009908,N17
E00010499,N17
E00010418,N17
E00010466,N17
E00010449,N17
E00009918,N17
E00010232,N17
E00009907,N17
E00009939,N17
E00010244,N17
E00010231,N17
E00170324,N17
E00009932,N17
E00010469,N17
E00010477,N17
E00010443,N17
E00010455,N17
E00009935,N17
E00010239,N17
E00010217,N17
E00010515,N17
E00010249,N17
E00010219,N17
E00010431,N17
E00009921,N17
E00010433,N17
E00009931,N17
E00009925,N17
E00010230,N17
E00009928,N17
E00009929,N17
E00010427,N17
E00010488,N17
E00010440,N17
E00010216,N17
E00009936,N17
E00010511,N17
E00010520,N17
E00010235,N17
E00010454,N17
E00010223,N17
E00010436,N17
E00009909,N17
E00009919,N17
E00010521,N17
E00009941,N17
E00010516,N17
E00009923,N17
E00009937,N17
E00010250,N17
E00010483,N17
E00010500,N17
E00010245,N17
E00010504,N17
E00009933,N17
E00009911,N17
E00010497,N17
E00010416,N17
E00010222,N17
E00010445,N17
E00010428,N17
E00009942,N17
E00009938,N17
E00010429,N17
E00010448,N17
E00010475,N17
E00010451,N17
E00010438,N17
E00165800,N17
E00010507,N17
E00010229,N17
E00010503,N17
